mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2781738758087158,0.031691569380777794,0.20811548233032226,0.023617634872449594,,log2,4,10,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 500}",-372.4361367176435,-476.6460230301786,-1641.5183851391555,-1185.489974451158,-296.64933579796406,-794.5479710272199,528.6468826333379,315
0.34718995094299315,0.03319640335850903,0.10401029586791992,0.03178607611653923,,1.0,1,2,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-482.0461072975664,-514.6190802940918,-1267.9715208715509,-663.912516772311,-303.85347529561426,-646.480540106227,331.17196312512937,4
0.8515438079833985,0.0533484244760037,0.15170063972473144,0.01678846785193216,,1.0,1,2,300,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-451.2065500183049,-554.7037713293097,-1259.6677359711941,-711.6119492545525,-281.05324680928874,-651.64865067653,334.7234990180313,8
1.4550558567047118,0.04541858971879006,0.23191919326782226,0.05895940233154564,,1.0,1,2,500,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}",-463.8477525125037,-533.1338890819076,-1275.1397502073773,-712.3978783256065,-275.31095901538004,-651.966045828555,341.57754621392183,10
0.410722541809082,0.1011975411031867,0.10313625335693359,0.016584563915564513,,1.0,1,5,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",-414.7299402616927,-491.80741807371993,-1421.1955730373775,-772.0308785320491,-328.45517810370944,-685.6437976017097,396.7492185561255,29
0.901451587677002,0.07978993223719641,0.14153714179992677,0.011046374572129255,,1.0,1,5,300,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-435.1553025020244,-500.4503152614878,-1399.0366325620682,-762.1101373911016,-326.763958381389,-684.7032692196142,384.865656093859,27
1.40266695022583,0.0284046912600261,0.20678143501281737,0.028700915146662367,,1.0,1,5,500,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500}",-444.4601750854764,-490.0854987249686,-1404.0219482832572,-766.9281207521544,-341.03203690006427,-689.3055559491842,384.12943647661143,44
0.3706385135650635,0.06148508087890879,0.11651463508605957,0.01923958884025152,,1.0,1,10,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-419.97228808471397,-469.36373534182,-1454.2482336281403,-815.6489530804223,-409.5080479113752,-713.7482516092944,399.3279820930292,64
0.8135071754455566,0.026052189700233253,0.15465250015258789,0.03174149446064531,,1.0,1,10,300,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-423.7747779081136,-475.9874735082227,-1436.4903339662415,-831.3738626137643,-389.994700844163,-711.524229768101,395.3728203340911,50
1.3816738605499268,0.0564652355095754,0.20330147743225097,0.01366975673678758,,1.0,1,10,500,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 500}",-439.83870172305404,-468.76634252907405,-1438.5493773884443,-833.0856686624103,-403.0757355485982,-716.6631651703161,392.707422126256,82
0.3997978687286377,0.0857167072198403,0.1185518741607666,0.02847572556596606,,1.0,2,2,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-425.246845482501,-521.3559028552494,-1373.5145518183974,-728.7686000346903,-219.57932651758935,-653.6930453416855,395.45792354730474,14
0.8723314285278321,0.09809591186130921,0.1603850841522217,0.01639357924191075,,1.0,2,2,300,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-416.46956477176616,-549.3285994331636,-1355.8469195387715,-731.1195215561394,-236.8218855217896,-657.9172981643261,384.6749749860268,20
1.3932941913604737,0.05560611220533971,0.20674586296081543,0.010333761593936206,,1.0,2,2,500,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}",-431.7887509741859,-538.2041161427821,-1355.1198206746617,-719.94439359932,-236.76694388964825,-656.3648050561195,382.821016533407,17
0.3858968734741211,0.062469933781731005,0.10958852767944335,0.026951283787967482,,1.0,2,5,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",-399.4793561618238,-521.1309724349429,-1425.168686029895,-778.0339334959285,-316.0865003042323,-687.9798896853645,400.233148142161,36
0.839639949798584,0.037218378139718206,0.15547285079956055,0.024076155837135335,,1.0,2,5,300,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-411.8940900145057,-528.2593038242144,-1405.9265299391948,-776.2140913666966,-310.8930488343289,-686.6374127957881,391.7019686567456,33
1.4017330646514892,0.03934516869238689,0.2038970947265625,0.0205011395139959,,1.0,2,5,500,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 500}",-426.7781465825707,-522.4223918901806,-1409.00752437649,-769.7779701065106,-315.5592200185181,-688.7090505948539,390.10303983484835,42
0.36437373161315917,0.04612368150637829,0.11111359596252442,0.0185169175544418,,1.0,2,10,100,"{'rf__max_depth': None, 'rf__max_features': 1.0, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-415.75384788420695,-471.13685198225346,-1445.9766320578892,-837.9749393358711,-396.7353925619062,-713.5155327644254,399.93712230035516,61
